name,status,nw_call_type,url
events?ns=coach&stats_type=eyJldmVudF90eXBlIjoiaWRlbnRpZnkiLCJ2aXNpdG9yX3R5cGUiOiJuZXciLCJyZWZlcnJhbCI6ImRpcmVjdCIsInNlc3Npb25faWQiOiIxNjI2ODk0MjE4MjIxIiwicGFnZV91cmwiOiJodHRwczovL3d3dy5jb2FjaC5jb20vIiwic2Vzc2lvbl9zb3VyY2UiOiJkaXJlY3QiLCJvcmlnaW5hbF91c2VyX3R5cGUiOiJuZXciLCJjdXJyZW50X3VzZXJfdHlwZSI6Im5ldyIsInNlc3Npb25fcHZjIjoiMSIsImRheV9wdmMiOiIxIiwicGFnZV90eXBlIjoiZGVmYXVsdCIsImRpc3RpbmN0X2lkIjoiMTdhY2E3M2FjNGE1NjktMGE2N2I4MjhlYmM5MTItMTExMzMyNzItMjMyODAwLTE3YWNhNzNhYzRiNTI3In0%3D&device_type=desktop&distinct_id=17aca73ac4a569-0a67b828ebc912-11133272-232800-17aca73ac4b527,200,XHR,https://onsitestats.bluecore.com/events?ns=coach&stats_type=eyJldmVudF90eXBlIjoiaWRlbnRpZnkiLCJ2aXNpdG9yX3R5cGUiOiJuZXciLCJyZWZlcnJhbCI6ImRpcmVjdCIsInNlc3Npb25faWQiOiIxNjI2ODk0MjE4MjIxIiwicGFnZV91cmwiOiJodHRwczovL3d3dy5jb2FjaC5jb20vIiwic2Vzc2lvbl9zb3VyY2UiOiJkaXJlY3QiLCJvcmlnaW5hbF91c2VyX3R5cGUiOiJuZXciLCJjdXJyZW50X3VzZXJfdHlwZSI6Im5ldyIsInNlc3Npb25fcHZjIjoiMSIsImRheV9wdmMiOiIxIiwicGFnZV90eXBlIjoiZGVmYXVsdCIsImRpc3RpbmN0X2lkIjoiMTdhY2E3M2FjNGE1NjktMGE2N2I4MjhlYmM5MTItMTExMzMyNzItMjMyODAwLTE3YWNhNzNhYzRiNTI3In0%3D&device_type=desktop&distinct_id=17aca73ac4a569-0a67b828ebc912-11133272-232800-17aca73ac4b527
check?partner_id=2884&partner_url=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1626871522633%26pnid%3D140%26pcid%3D%24%7BTA_DEVICE_ID%7D,unknown,Document,https://pixel.tapad.com/idsync/ex/push/check?partner_id=2884&partner_url=https%3A%2F%2Ftr.snapchat.com%2Fcm%2Fp%3Frand%3D1626871522633%26pnid%3D140%26pcid%3D%24%7BTA_DEVICE_ID%7D
pixel,200,Ping,https://analytics.tiktok.com/api/v2/pixel
p?rand=1626871522633&pnid=140&pcid=7bada2c3-61f1-4197-88b9-aa9023d7d1f4,unknown,Document,https://tr.snapchat.com/cm/p?rand=1626871522633&pnid=140&pcid=7bada2c3-61f1-4197-88b9-aa9023d7d1f4
,unknown,Ping,https://www.facebook.com/tr/
p?rand=1626871522633&pnid=140&pcid=7bada2c3-61f1-4197-88b9-aa9023d7d1f4,200,Document,https://tr.snapchat.com/cm/p?rand=1626871522633&pnid=140&pcid=7bada2c3-61f1-4197-88b9-aa9023d7d1f4
,200,Ping,https://www.facebook.com/tr/
collect-PSXKRB,unknown,XHR,https://us-central1-cohinc-146020.cloudfunctions.net/collect-PSXKRB
collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E50%25&el=&_u=aGjACEAjBAAAAG~&jid=&gjid=&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894218607.h02xbjfw&cd15=2021-07-21T14%3A03%3A38.607-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E50%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm17=1&z=999203186,unknown,Image,https://www.google-analytics.com/collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E50%25&el=&_u=aGjACEAjBAAAAG~&jid=&gjid=&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894218607.h02xbjfw&cd15=2021-07-21T14%3A03%3A38.607-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E50%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm17=1&z=999203186
event?a=51408&v=5.7.1&p0=e%3Dce%26m%3D%255B%255D&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh%26tms%3Dgtm-ee-1.0.0&p3=e%3Ddis&adce=1&tld=coach.com&dtycbr=65526,200,Script,https://sslwidget.criteo.com/event?a=51408&v=5.7.1&p0=e%3Dce%26m%3D%255B%255D&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh%26tms%3Dgtm-ee-1.0.0&p3=e%3Ddis&adce=1&tld=coach.com&dtycbr=65526
collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E50%25&el=&_u=aGjACEAjBAAAAG~&jid=&gjid=&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894218607.h02xbjfw&cd15=2021-07-21T14%3A03%3A38.607-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E50%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm17=1&z=999203186,200,Image,https://www.google-analytics.com/collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E50%25&el=&_u=aGjACEAjBAAAAG~&jid=&gjid=&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894218607.h02xbjfw&cd15=2021-07-21T14%3A03%3A38.607-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E50%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm17=1&z=999203186
collect-PSXKRB,200,XHR,https://us-central1-cohinc-146020.cloudfunctions.net/collect-PSXKRB
1000.gif?memo=CPf8GxIwCiwIARCd5gEaJGYzOGIyYmI1LWYzZmUtZWMwYS04MDY2LThmNmRmMTlmOGExZhAAGg0I9N7hhwYSBQjoBxAAQgBKAA,unknown,Image,https://idsync.rlcdn.com/1000.gif?memo=CPf8GxIwCiwIARCd5gEaJGYzOGIyYmI1LWYzZmUtZWMwYS04MDY2LThmNmRmMTlmOGExZhAAGg0I9N7hhwYSBQjoBxAAQgBKAA
cs?ns=lr&uid3=d66b27e990a81b1515f66994db432c49f1b26b18a299b52525ee175a1a7a7b1a6ac34734d8e453ee,unknown,Image,https://tags.rd.linksynergy.com/cs?ns=lr&uid3=d66b27e990a81b1515f66994db432c49f1b26b18a299b52525ee175a1a7a7b1a6ac34734d8e453ee
collect-PSXKRB,unknown,XHR,https://us-central1-cohinc-146020.cloudfunctions.net/collect-PSXKRB
collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E75%25&el=&_u=aGjACEAjBAAAAG~&jid=&gjid=&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894219357.zrx5oezv&cd15=2021-07-21T14%3A03%3A39.357-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E75%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm24=1&z=2030961879,unknown,Image,https://www.google-analytics.com/collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E75%25&el=&_u=aGjACEAjBAAAAG~&jid=&gjid=&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894219357.zrx5oezv&cd15=2021-07-21T14%3A03%3A39.357-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E75%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm24=1&z=2030961879
cs?ns=lr&uid3=d66b27e990a81b1515f66994db432c49f1b26b18a299b52525ee175a1a7a7b1a6ac34734d8e453ee,200,Image,https://tags.rd.linksynergy.com/cs?ns=lr&uid3=d66b27e990a81b1515f66994db432c49f1b26b18a299b52525ee175a1a7a7b1a6ac34734d8e453ee
collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E75%25&el=&_u=aGjACEAjBAAAAG~&jid=&gjid=&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894219357.zrx5oezv&cd15=2021-07-21T14%3A03%3A39.357-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E75%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm24=1&z=2030961879,200,Image,https://www.google-analytics.com/collect?v=1&_v=j91&a=1831192468&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.coach.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&sd=24-bit&sr=1920x1200&vp=1903x1200&je=0&ec=video%20-%20html5&ea=milestone%3E75%25&el=&_u=aGjACEAjBAAAAG~&jid=&gjid=&cid=41308606.1626894217&tid=UA-49457450-1&_gid=621472300.1626894217&gtm=2wg7j0PSXKRB&cg1=homepage&cd3=homepage&cd4=homepage&cd6=en_US&cd11=guest&cd12=guest&cd13=guest&cd14=1626894219357.zrx5oezv&cd15=2021-07-21T14%3A03%3A39.357-05%3A00&cd23=guest&cd30=2021-07-21&cd44=GA1.2.41308606.1626894217&cd60=united%20states&cd74=Coach%20To%20Go%7CEveryone%7CNonEmployeePromotion%7CRecommendationSegmentA%7CUnregistered%7Cdesktop-customer%7Cdesktop-only-customer%7Cearlyaccess%7Cexclude_customer%7Cus%20customers%7Cus-desktop-customer&cd89=GA1.2.41308606.1626894217&cd29=video%20-%20html5%7Cmilestone%3E75%25&cd75=&cd80=GA%20Event%20-%20HTML5%20Video%20-%20Milestones&cm24=1&z=2030961879
,unknown,Document,https://service.force.com/embeddedservice/5.0/esw.html?parent=https://www.coach.com/
,200,Document,https://service.force.com/embeddedservice/5.0/esw.html?parent=https://www.coach.com/
collect-PSXKRB,200,XHR,https://us-central1-cohinc-146020.cloudfunctions.net/collect-PSXKRB
i.js,unknown,Script,https://tag.bounceexchange.com/2277/i.js
up?adv=tzahrx6&ref=https%3A%2F%2Fwww.coach.com%2F&upid=a2s2ulz&upv=1.1.0,unknown,Document,https://insight.adsrvr.org/track/up?adv=tzahrx6&ref=https%3A%2F%2Fwww.coach.com%2F&upid=a2s2ulz&upv=1.1.0
?T=B&u=https%3A%2F%2Fwww.coach.com%2F&t=1626894219463&v=1626894219605&z=1&S=0&N=0&P=0,unknown,XHR,https://tapestry-app.quantummetric.com/?T=B&u=https%3A%2F%2Fwww.coach.com%2F&t=1626894219463&v=1626894219605&z=1&S=0&N=0&P=0
getdns.txt?c=pm5irrpfy,unknown,XHR,https://trial-eum-clientnsv4-s.akamaihd.net/eum/getdns.txt?c=pm5irrpfy
getdns.txt?c=pm5irrpfy,unknown,XHR,https://trial-eum-clienttons-s.akamaihd.net/eum/getdns.txt?c=pm5irrpfy
eswFrame.min.js,unknown,Script,https://service.force.com/embeddedservice/5.0/eswFrame.min.js
i.js,200,Script,https://tag.bounceexchange.com/2277/i.js
logger,unknown,Other,https://www.paypal.com/xoplatform/logger/api/logger
logger,unknown,XHR,https://www.paypal.com/xoplatform/logger/api/logger
,unknown,XHR,https://173e255c.akstat.io/
eswFrame.min.js,200,Script,https://service.force.com/embeddedservice/5.0/eswFrame.min.js
session.esw.min.js,unknown,Script,https://service.force.com/embeddedservice/5.0/frame/session.esw.min.js
broadcast.esw.min.js,unknown,Script,https://service.force.com/embeddedservice/5.0/frame/broadcast.esw.min.js
session.esw.min.js,200,Script,https://service.force.com/embeddedservice/5.0/frame/session.esw.min.js
broadcast.esw.min.js,200,Script,https://service.force.com/embeddedservice/5.0/frame/broadcast.esw.min.js
chasitor.esw.min.js,unknown,Script,https://service.force.com/embeddedservice/5.0/frame/chasitor.esw.min.js
?adv=tzahrx6&ref=https%3A%2F%2Fwww.coach.com%2F&upid=a2s2ulz&upv=1.1.0,unknown,Document,https://match.adsrvr.org/track/upb/?adv=tzahrx6&ref=https%3A%2F%2Fwww.coach.com%2F&upid=a2s2ulz&upv=1.1.0
EmbeddedServiceConfig.jsonp?Settings.prefix=EmbeddedService&org_id=00D2E000000o6Um&EmbeddedServiceConfig.configName=Coach_Einstein_Bot&callback=embedded_svc.liveAgentAPI.handleChatSettings&version=48,unknown,Script,https://d.la1-c1-ia5.salesforceliveagent.com/chat/rest/EmbeddedService/EmbeddedServiceConfig.jsonp?Settings.prefix=EmbeddedService&org_id=00D2E000000o6Um&EmbeddedServiceConfig.configName=Coach_Einstein_Bot&callback=embedded_svc.liveAgentAPI.handleChatSettings&version=48
invite.esw.min.js,unknown,Script,https://service.force.com/embeddedservice/5.0/client/invite.esw.min.js
chasitor.esw.min.js,200,Script,https://service.force.com/embeddedservice/5.0/frame/chasitor.esw.min.js
filetransfer.esw.min.js,unknown,Script,https://service.force.com/embeddedservice/5.0/frame/filetransfer.esw.min.js
invite.esw.min.js,200,Script,https://service.force.com/embeddedservice/5.0/client/invite.esw.min.js
Settings.jsonp?Settings.prefix=Visitor&Settings.buttonIds=[5733t0000004CwF]&Settings.updateBreadcrumb=1&callback=embedded_svc.liveAgentAPI.connection.handlePing&deployment_id=5722E000000DXzT&org_id=00D2E000000o6Um&version=48,unknown,Script,https://d.la1-c1-ia5.salesforceliveagent.com/chat/rest/Visitor/Settings.jsonp?Settings.prefix=Visitor&Settings.buttonIds=[5733t0000004CwF]&Settings.updateBreadcrumb=1&callback=embedded_svc.liveAgentAPI.connection.handlePing&deployment_id=5722E000000DXzT&org_id=00D2E000000o6Um&version=48
inert.min.js,unknown,Script,https://service.force.com/embeddedservice/5.0/utils/inert.min.js
?T=B&u=https%3A%2F%2Fwww.coach.com%2F&t=1626894219463&v=1626894219646&z=1&Q=1&Y=1&X=00c4c54763a44de7b9fd1f3b6900a6b5,unknown,XHR,https://tapestry-sync.quantummetric.com/?T=B&u=https%3A%2F%2Fwww.coach.com%2F&t=1626894219463&v=1626894219646&z=1&Q=1&Y=1&X=00c4c54763a44de7b9fd1f3b6900a6b5
filetransfer.esw.min.js,200,Script,https://service.force.com/embeddedservice/5.0/frame/filetransfer.esw.min.js
inert.min.js,200,Script,https://service.force.com/embeddedservice/5.0/utils/inert.min.js
logger,200,Preflight,https://www.paypal.com/xoplatform/logger/api/logger
results.txt,unknown,XHR,https://jcsnb3fydf52qyhyn52q-pm5irr-7814f883a-clientnsv4-s.akamaihd.net/eum/results.txt
results.txt,unknown,XHR,https://72-164-208-236_s-23-48-6-81_ts-1626894197-clienttons-s.akamaihd.net/eum/results.txt
,204,XHR,https://173e255c.akstat.io/
?adv=tzahrx6&ref=https%3A%2F%2Fwww.coach.com%2F&upid=a2s2ulz&upv=1.1.0,200,Document,https://match.adsrvr.org/track/upb/?adv=tzahrx6&ref=https%3A%2F%2Fwww.coach.com%2F&upid=a2s2ulz&upv=1.1.0
universal_pixel.1.1.0.js,unknown,Script,https://js.adsrvr.org/universal_pixel.1.1.0.js
logger,200,XHR,https://www.paypal.com/xoplatform/logger/api/logger
universal_pixel.1.1.0.js,200,Script,https://js.adsrvr.org/universal_pixel.1.1.0.js
getuid?https%3a%2f%2fmatch.adsrvr.org%2ftrack%2fcmf%2fappnexus%3fttd%3d1%26anid%3d%24UID&ttd_tdid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0,unknown,Document,https://ib.adnxs.com/getuid?https%3a%2f%2fmatch.adsrvr.org%2ftrack%2fcmf%2fappnexus%3fttd%3d1%26anid%3d%24UID&ttd_tdid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0
tap.php?v=8981&nid=2307&put=0032b3d1-7447-4124-b7a2-ea82c09aa6a0&gdpr=0&gdpr_consent=&expires=30&next=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Frubicon,unknown,Document,https://pixel.rubiconproject.com/tap.php?v=8981&nid=2307&put=0032b3d1-7447-4124-b7a2-ea82c09aa6a0&gdpr=0&gdpr_consent=&expires=30&next=https%3A%2F%2Fmatch.adsrvr.org%2Ftrack%2Fcmf%2Frubicon
sync?uid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0&_origin=1&gdpr=0&gdpr_consent=,unknown,Document,https://ups.analytics.yahoo.com/ups/55953/sync?uid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0&_origin=1&gdpr=0&gdpr_consent=
Settings.jsonp?Settings.prefix=Visitor&Settings.buttonIds=[5733t0000004CwF]&Settings.updateBreadcrumb=1&callback=embedded_svc.liveAgentAPI.connection.handlePing&deployment_id=5722E000000DXzT&org_id=00D2E000000o6Um&version=48,200,Script,https://d.la1-c1-ia5.salesforceliveagent.com/chat/rest/Visitor/Settings.jsonp?Settings.prefix=Visitor&Settings.buttonIds=[5733t0000004CwF]&Settings.updateBreadcrumb=1&callback=embedded_svc.liveAgentAPI.connection.handlePing&deployment_id=5722E000000DXzT&org_id=00D2E000000o6Um&version=48
EmbeddedServiceConfig.jsonp?Settings.prefix=EmbeddedService&org_id=00D2E000000o6Um&EmbeddedServiceConfig.configName=Coach_Einstein_Bot&callback=embedded_svc.liveAgentAPI.handleChatSettings&version=48,200,Script,https://d.la1-c1-ia5.salesforceliveagent.com/chat/rest/EmbeddedService/EmbeddedServiceConfig.jsonp?Settings.prefix=EmbeddedService&org_id=00D2E000000o6Um&EmbeddedServiceConfig.configName=Coach_Einstein_Bot&callback=embedded_svc.liveAgentAPI.handleChatSettings&version=48
livechat-bubble-off.png,unknown,Image,https://www.coach.com/on/demandware.static/Sites-Coach_US-Site/-/en_US/v1626892188961/images/livechat-bubble-off.png
results.txt,200,XHR,https://jcsnb3fydf52qyhyn52q-pm5irr-7814f883a-clientnsv4-s.akamaihd.net/eum/results.txt
livechat-bubble-off.png,200,Image,https://www.coach.com/on/demandware.static/Sites-Coach_US-Site/-/en_US/v1626892188961/images/livechat-bubble-off.png
Eastern&pcc=USD&pct=&pcat=&pid-0=3954&pev-0=event3&evr4-0=Yes&pid-1=5789&pev-1=event3&evr4-1=Yes&pid-2=C4416&pev-2=event3&evr4-2=Yes&pid-3=79316&pev-3=event3&evr4-3=Yes&dw_dnt=0,unknown,Image,https://www.coach.com/on/demandware.store/Sites-Coach_US-Site/en_US/__Analytics-Start?url=https%3A%2F%2Fwww.coach.com%2F&res=1920x1200&cookie=1&ref=&title=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&pdf=0&qt=0&realp=0&wma=0&dir=0&fla=0&java=0&gears=0&ag=0&dwac=0.3721244957121137&cmpn=&tz=US/Eastern&pcc=USD&pct=&pcat=&pid-0=3954&pev-0=event3&evr4-0=Yes&pid-1=5789&pev-1=event3&evr4-1=Yes&pid-2=C4416&pev-2=event3&evr4-2=Yes&pid-3=79316&pev-3=event3&evr4-3=Yes&dw_dnt=0
getuid?https%3a%2f%2fmatch.adsrvr.org%2ftrack%2fcmf%2fappnexus%3fttd%3d1%26anid%3d%24UID&ttd_tdid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0,200,Document,https://ib.adnxs.com/getuid?https%3a%2f%2fmatch.adsrvr.org%2ftrack%2fcmf%2fappnexus%3fttd%3d1%26anid%3d%24UID&ttd_tdid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0
sync?uid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0&_origin=1&gdpr=0&gdpr_consent=&verify=true,unknown,Document,https://ups.analytics.yahoo.com/ups/55953/sync?uid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0&_origin=1&gdpr=0&gdpr_consent=&verify=true
rubicon?gdpr=0,unknown,Document,https://match.adsrvr.org/track/cmf/rubicon?gdpr=0
Eastern&pcc=USD&pct=&pcat=&pid-0=3954&pev-0=event3&evr4-0=Yes&pid-1=5789&pev-1=event3&evr4-1=Yes&pid-2=C4416&pev-2=event3&evr4-2=Yes&pid-3=79316&pev-3=event3&evr4-3=Yes&dw_dnt=0,200,Image,https://www.coach.com/on/demandware.store/Sites-Coach_US-Site/en_US/__Analytics-Start?url=https%3A%2F%2Fwww.coach.com%2F&res=1920x1200&cookie=1&ref=&title=COACH%C2%AE%20Official%20Site%20-%20Designer%20Handbags%2C%20Wallets%2C%20Clothing%2C%20Menswear%2C%20Shoes%20%26%20More&pdf=0&qt=0&realp=0&wma=0&dir=0&fla=0&java=0&gears=0&ag=0&dwac=0.3721244957121137&cmpn=&tz=US/Eastern&pcc=USD&pct=&pcat=&pid-0=3954&pev-0=event3&evr4-0=Yes&pid-1=5789&pev-1=event3&evr4-1=Yes&pid-2=C4416&pev-2=event3&evr4-2=Yes&pid-3=79316&pev-3=event3&evr4-3=Yes&dw_dnt=0
sync?uid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0&_origin=1&gdpr=0&gdpr_consent=&verify=true,204,Document,https://ups.analytics.yahoo.com/ups/55953/sync?uid=0032b3d1-7447-4124-b7a2-ea82c09aa6a0&_origin=1&gdpr=0&gdpr_consent=&verify=true
results.txt,200,XHR,https://72-164-208-236_s-23-48-6-81_ts-1626894197-clienttons-s.akamaihd.net/eum/results.txt
rubicon?gdpr=0,200,Document,https://match.adsrvr.org/track/cmf/rubicon?gdpr=0
?T=B&u=https%3A%2F%2Fwww.coach.com%2F&t=1626894219463&v=1626894220794&z=1&S=0&N=0&P=1&E=2,unknown,XHR,https://tapestry-app.quantummetric.com/?T=B&u=https%3A%2F%2Fwww.coach.com%2F&t=1626894219463&v=1626894220794&z=1&S=0&N=0&P=1&E=2
